timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2023/12/07 11:32:45.500,23,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,23,0,0
2023/12/07 11:32:45.523,90,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,43,0,0
2023/12/07 11:32:45.614,117,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,35,0,0
2023/12/07 11:32:45.731,258,Shop ,200,OK,Thread Group 1-1,text,true,,1362240,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,26,0,0
2023/12/07 11:32:45.989,117,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,22,0,0
2023/12/07 11:32:45.989,22,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,22,0,0
2023/12/07 11:32:46.011,95,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,34,0,0
2023/12/07 11:32:46.107,65,Living Room,200,OK,Thread Group 1-1,text,true,,263262,149,1,1,https://www.homecentre.in/in/en/department/livingroom,27,0,0
2023/12/07 11:32:46.172,242,Shop ,200,OK,Thread Group 1-1,text,true,,1362227,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,31,0,0
2023/12/07 11:32:46.457,115,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384460,250,1,1,https://www.homecentre.in/in/en/,27,0,0
2023/12/07 11:32:46.457,27,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,27,0,0
2023/12/07 11:32:46.484,88,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383914,128,1,1,https://www.homecentre.in/in/en/,32,0,0
2023/12/07 11:32:46.572,70,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,26,0,0
2023/12/07 11:32:46.642,237,Shop ,200,OK,Thread Group 1-1,text,true,,1362262,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,51,0,0
2023/12/07 11:32:46.879,125,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,29,0,0
2023/12/07 11:32:46.879,29,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,29,0,0
2023/12/07 11:32:46.908,96,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,42,0,0
2023/12/07 11:32:47.005,74,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,29,0,0
2023/12/07 11:32:47.079,247,Shop ,200,OK,Thread Group 1-1,text,true,,1362226,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,41,0,0
2023/12/07 11:32:47.327,131,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384460,250,1,1,https://www.homecentre.in/in/en/,21,0,0
2023/12/07 11:32:47.327,21,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,21,0,0
2023/12/07 11:32:47.349,109,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383914,128,1,1,https://www.homecentre.in/in/en/,33,0,0
2023/12/07 11:32:47.508,77,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,29,0,0
2023/12/07 11:32:47.585,296,Shop ,200,OK,Thread Group 1-1,text,true,,1362247,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,36,0,0
2023/12/07 11:32:47.882,184,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,23,0,0
2023/12/07 11:32:47.882,24,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,23,0,0
2023/12/07 11:32:47.906,160,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,44,0,0
2023/12/07 11:32:48.077,75,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,30,0,0
2023/12/07 11:32:48.153,213,Shop ,200,OK,Thread Group 1-1,text,true,,1362247,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,29,0,0
2023/12/07 11:32:48.366,125,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,29,0,0
2023/12/07 11:32:48.366,29,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,29,0,0
2023/12/07 11:32:48.395,96,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,33,0,0
2023/12/07 11:32:48.497,78,Living Room,200,OK,Thread Group 1-1,text,true,,263262,149,1,1,https://www.homecentre.in/in/en/department/livingroom,37,0,0
2023/12/07 11:32:48.575,243,Shop ,200,OK,Thread Group 1-1,text,true,,1362233,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,40,0,0
2023/12/07 11:32:48.818,115,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,25,0,0
2023/12/07 11:32:48.818,25,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,25,0,0
2023/12/07 11:32:48.843,90,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,34,0,0
