timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/01/03 10:42:07.453,1760,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-8,text,true,,545,164,7,7,https://www.homecentre.in/,1760,0,1689
2024/01/03 10:42:09.213,287,Furniture Home Page-1,200,OK,Thread Group 1-8,text,true,,390980,170,7,7,https://www.homecentre.in/in/en/,77,0,0
2024/01/03 10:42:09.500,1,Debug Sampler,200,OK,Thread Group 1-9,text,true,,363,0,7,7,null,0,0,0
2024/01/03 10:42:09.501,0,Debug Sampler,200,OK,Thread Group 1-8,text,true,,377,0,7,7,null,0,0,0
2024/01/03 10:42:07.769,1732,Furniture Home Page,200,OK,Thread Group 1-14,text,true,,391527,334,7,7,https://www.homecentre.in/in/en/,1419,0,1359
2024/01/03 10:42:07.769,1419,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-14,text,true,,547,164,7,7,https://www.homecentre.in/,1419,0,1359
2024/01/03 10:42:09.188,313,Furniture Home Page-1,200,OK,Thread Group 1-14,text,true,,390980,170,7,7,https://www.homecentre.in/in/en/,85,0,0
2024/01/03 10:42:09.505,0,Debug Sampler,200,OK,Thread Group 1-14,text,true,,379,0,5,5,null,0,0,0
2024/01/03 10:42:07.975,1805,Furniture Home Page,200,OK,Thread Group 1-18,text,true,,391519,304,4,4,https://www.homecentre.in/in/en/,1146,0,1088
2024/01/03 10:42:07.975,1146,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-18,text,true,,545,149,4,4,https://www.homecentre.in/,1146,0,1088
2024/01/03 10:42:09.121,659,Furniture Home Page-1,200,OK,Thread Group 1-18,text,true,,390974,155,4,4,https://www.homecentre.in/in/en/,609,0,0
2024/01/03 10:42:09.781,0,Debug Sampler,200,OK,Thread Group 1-18,text,true,,364,0,4,4,null,0,0,0
2024/01/03 10:42:07.250,2619,Furniture Home Page,200,OK,Thread Group 1-3,text,true,,391519,304,3,3,https://www.homecentre.in/in/en/,1997,0,1909
2024/01/03 10:42:07.250,1997,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-3,text,true,,545,149,3,3,https://www.homecentre.in/,1997,0,1909
2024/01/03 10:42:09.248,621,Furniture Home Page-1,200,OK,Thread Group 1-3,text,true,,390974,155,3,3,https://www.homecentre.in/in/en/,574,0,0
2024/01/03 10:42:09.870,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,363,0,3,3,null,0,0,0
2024/01/03 10:42:07.250,2799,Furniture Home Page,200,OK,Thread Group 1-1,text,true,,391515,328,2,2,https://www.homecentre.in/in/en/,1778,0,1644
2024/01/03 10:42:07.250,1778,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,541,161,2,2,https://www.homecentre.in/,1778,0,1644
2024/01/03 10:42:09.029,1020,Furniture Home Page-1,200,OK,Thread Group 1-1,text,true,,390974,167,2,2,https://www.homecentre.in/in/en/,960,0,0
2024/01/03 10:42:10.050,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,375,0,2,2,null,0,0,0
2024/01/03 10:42:07.559,3867,Furniture Home Page,200,OK,Thread Group 1-10,text,true,,391521,328,1,1,https://www.homecentre.in/in/en/,1529,0,1452
2024/01/03 10:42:07.559,1530,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-10,text,true,,547,161,1,1,https://www.homecentre.in/,1529,0,1452
2024/01/03 10:42:09.089,2337,Furniture Home Page-1,200,OK,Thread Group 1-10,text,true,,390974,167,1,1,https://www.homecentre.in/in/en/,2277,0,0
2024/01/03 10:42:11.426,1,Debug Sampler,200,OK,Thread Group 1-10,text,true,,376,0,1,1,null,0,0,0
